InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564057,22113,GREY HEART HOT WATER BOTTLE,4,2011-08-22 14:20:00,3.75,15296.0,United Kingdom
545815,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2011-03-07 12:26:00,5.45,14012.0,United Kingdom
562377,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-08-04 15:04:00,1.65,14535.0,United Kingdom
580434,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-12-04 12:17:00,2.95,17114.0,United Kingdom
562101,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-08-02 14:04:00,0.85,13850.0,United Kingdom
580690,84819,DANISH ROSE ROUND SEWING BOX,32,2011-12-05 15:44:00,0.79,16597.0,United Kingdom
538799,22580,ADVENT CALENDAR GINGHAM SACK,1,2010-12-14 11:48:00,5.95,15039.0,United Kingdom
549690,22356,CHARLOTTE BAG PINK POLKADOT,6,2011-04-11 13:41:00,0.85,17841.0,United Kingdom
543713,20727,LUNCH BAG  BLACK SKULL.,2,2011-02-11 11:46:00,4.96,,United Kingdom
573100,23394,POSTE FRANCE CUSHION COVER,4,2011-10-27 14:49:00,3.75,17528.0,United Kingdom
577150,22896,PEG BAG APPLES DESIGN,2,2011-11-18 09:48:00,5.79,,United Kingdom
551058,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-04-26 12:07:00,1.25,14606.0,United Kingdom
563557,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-08-17 13:33:00,1.25,15786.0,United Kingdom
539731,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,72,2010-12-21 15:05:00,3.39,14646.0,Netherlands
567306,22569,FELTCRAFT CUSHION BUTTERFLY,24,2011-09-19 13:32:00,3.39,12752.0,Norway
564316,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-08-24 13:11:00,2.08,13985.0,United Kingdom
571737,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-19 10:31:00,2.08,14367.0,United Kingdom
578856,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-11-27 11:18:00,4.95,17769.0,United Kingdom
580981,20726,LUNCH BAG WOODLAND,10,2011-12-06 16:02:00,1.65,16201.0,United Kingdom
C565077,22189,CREAM HEART CARD HOLDER,-1,2011-08-31 17:31:00,3.95,17451.0,United Kingdom
570885,23200,JUMBO BAG PEARS,10,2011-10-13 10:20:00,2.08,14211.0,United Kingdom
547830,22668,PINK BABY BUNTING,1,2011-03-25 15:50:00,5.79,,United Kingdom
541489,85180A,RED HEARTS LIGHT CHAIN ,12,2011-01-18 13:38:00,1.25,15023.0,United Kingdom
575985,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2011-11-13 14:09:00,0.42,17841.0,United Kingdom
576860,23002,TRAVEL CARD WALLET SKULLS,24,2011-11-16 15:58:00,0.42,17602.0,United Kingdom
557962,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-06-24 09:22:00,14.95,13709.0,United Kingdom
563028,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-08-11 14:16:00,1.25,17629.0,United Kingdom
577834,22551,PLASTERS IN TIN SPACEBOY,12,2011-11-22 10:21:00,1.65,17528.0,United Kingdom
547985,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-29 08:43:00,1.45,16455.0,United Kingdom
557217,37446,MINI CAKE STAND WITH HANGING CAKES,16,2011-06-17 12:30:00,1.45,17426.0,United Kingdom
542345,21385,IVORY HANGING DECORATION  HEART,6,2011-01-27 11:55:00,0.85,15910.0,United Kingdom
566274,23066,SMALL DECO JEWELLERY STAND,1,2011-09-11 13:58:00,8.25,13884.0,United Kingdom
576909,23289,DOLLY GIRL CHILDRENS BOWL,16,2011-11-17 09:49:00,1.25,12471.0,Germany
560828,22161,HEART DECORATION RUSTIC HANGING ,64,2011-07-21 11:55:00,0.19,14298.0,United Kingdom
577061,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-17 14:40:00,4.95,14911.0,EIRE
556245,23103,JINGLE BELL HEART DECORATION,2,2011-06-09 16:10:00,1.65,17841.0,United Kingdom
538896,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,24,2010-12-15 09:09:00,0.85,16145.0,United Kingdom
540113,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,2011-01-05 09:11:00,1.95,13126.0,United Kingdom
572306,22424,ENAMEL BREAD BIN CREAM,1,2011-10-23 15:11:00,12.75,17841.0,United Kingdom
570719,22333,RETROSPOT PARTY BAG + STICKER SET,3,2011-10-12 10:45:00,1.65,17913.0,United Kingdom
544651,22059,CERAMIC STRAWBERRY DESIGN MUG,96,2011-02-22 12:51:00,1.25,13694.0,United Kingdom
544684,84251C,"GREETING CARD, TWO SISTERS.",2,2011-02-22 16:32:00,0.83,,United Kingdom
569491,23283,DOORMAT VINTAGE LEAF,2,2011-10-04 13:25:00,8.25,14056.0,United Kingdom
549185,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-04-07 09:35:00,4.15,18272.0,United Kingdom
537176,22553,PLASTERS IN TIN SKULLS,4,2010-12-05 13:26:00,1.65,16411.0,United Kingdom
577160,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-11-18 10:05:00,2.95,16134.0,United Kingdom
543463,82599,FANNY'S REST STOPMETAL SIGN,3,2011-02-08 14:06:00,2.1,15311.0,United Kingdom
556127,22652,TRAVEL SEWING KIT,10,2011-06-09 10:23:00,1.65,12406.0,Denmark
572751,22705,WRAP GREEN PEARS ,25,2011-10-25 17:21:00,0.42,17449.0,United Kingdom
553351,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-05-16 13:35:00,2.1,18118.0,United Kingdom
567280,84992,72 SWEETHEART FAIRY CAKE CASES,120,2011-09-19 11:46:00,0.42,14646.0,Netherlands
553166,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-05-13 16:14:00,35.95,17655.0,United Kingdom
545001,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-02-25 12:40:00,0.85,16841.0,United Kingdom
574659,22696,WICKER WREATH LARGE,2,2011-11-06 11:44:00,1.95,16942.0,United Kingdom
549956,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,2011-04-13 13:42:00,1.65,14898.0,United Kingdom
576099,23163,REGENCY SUGAR TONGS,8,2011-11-14 10:28:00,2.49,13021.0,United Kingdom
573542,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-10-31 13:03:00,0.85,14702.0,United Kingdom
552724,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-05-11 10:29:00,8.25,13418.0,United Kingdom
558118,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-06-27 09:11:00,2.46,,United Kingdom
566477,23161,REGENCY CAKE FORK,12,2011-09-13 09:03:00,1.25,14359.0,United Kingdom
575090,22426,ENAMEL WASH BOWL CREAM,2,2011-11-08 14:04:00,3.75,17515.0,United Kingdom
566595,84992,72 SWEETHEART FAIRY CAKE CASES,600,2011-09-13 15:03:00,0.42,18251.0,United Kingdom
573066,84950,ASSORTED COLOUR T-LIGHT HOLDER,24,2011-10-27 13:53:00,0.65,16026.0,United Kingdom
571288,23551,PACK OF 12 PAISLEY PARK TISSUES ,12,2011-10-16 15:13:00,0.39,16052.0,United Kingdom
561891,21843,RED RETROSPOT CAKE STAND,1,2011-07-31 14:19:00,10.95,15438.0,United Kingdom
570254,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-10-10 09:41:00,0.42,16179.0,United Kingdom
578922,23535,WALL ART BICYCLE SAFETY,4,2011-11-27 12:00:00,5.95,17236.0,United Kingdom
553711,23130,MISELTOE HEART WREATH ,12,2011-05-18 15:39:00,4.15,13552.0,United Kingdom
562108,22334,DINOSAUR PARTY BAG + STICKER SET,1,2011-08-02 15:40:00,1.65,17809.0,United Kingdom
578812,21934,SKULL SHOULDER BAG,10,2011-11-25 13:30:00,1.65,13332.0,United Kingdom
578488,23581,JUMBO BAG PAISLEY PARK,10,2011-11-24 12:53:00,2.08,12784.0,Portugal
569110,22621,TRADITIONAL KNITTING NANCY,12,2011-09-30 12:44:00,1.65,17675.0,United Kingdom
568062,84818,DANISH ROSE PHOTO FRAME,24,2011-09-23 13:18:00,0.79,14014.0,United Kingdom
562454,22196,SMALL HEART MEASURING SPOONS,12,2011-08-05 10:31:00,0.85,15128.0,United Kingdom
569123,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-30 13:09:00,4.25,12748.0,United Kingdom
536751,22632,HAND WARMER RED POLKA DOT,6,2010-12-02 14:05:00,1.85,17850.0,United Kingdom
560861,22562,MONSTERS STENCIL CRAFT,1,2011-07-21 13:37:00,1.25,17660.0,United Kingdom
556671,21986,PACK OF 12 PINK POLKADOT TISSUES,1,2011-06-13 16:33:00,0.29,17841.0,United Kingdom
575036,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-08 11:45:00,2.95,15249.0,United Kingdom
549014,47422,ASSORTED MONKEY SUCTION CUP HOOK,5,2011-04-05 15:00:00,0.42,17841.0,United Kingdom
577602,23330,DECORATIVE WICKER HEART MEDIUM,12,2011-11-21 08:37:00,1.25,16139.0,United Kingdom
578233,23527,WALL ART ANIMALS AND NATURE ,1,2011-11-23 12:20:00,3.75,14049.0,United Kingdom
573369,84991,60 TEATIME FAIRY CAKE CASES,1,2011-10-30 13:19:00,0.55,16049.0,United Kingdom
552176,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-05-06 13:25:00,2.55,17516.0,United Kingdom
576689,23505,PLAYING CARDS I LOVE LONDON ,1,2011-11-16 12:18:00,1.25,16657.0,United Kingdom
570459,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-10-10 15:42:00,9.95,15801.0,United Kingdom
552302,22380,TOY TIDY SPACEBOY  ,1,2011-05-08 14:59:00,2.1,14606.0,United Kingdom
579141,23320,GIANT 50'S CHRISTMAS CRACKER,1,2011-11-28 13:06:00,2.89,17019.0,United Kingdom
568900,20728,LUNCH BAG CARS BLUE,10,2011-09-29 13:21:00,1.65,13647.0,United Kingdom
546927,21746,SMALL RED RETROSPOT WINDMILL,96,2011-03-18 10:15:00,1.06,16672.0,United Kingdom
561488,21116,OWL DOORSTOP,3,2011-07-27 13:51:00,4.95,16609.0,United Kingdom
567165,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,2011-09-18 11:58:00,0.85,17841.0,United Kingdom
555249,22439,6 ROCKET BALLOONS ,1,2011-06-01 14:57:00,0.65,17472.0,United Kingdom
568411,20712,JUMBO BAG WOODLAND ANIMALS,25,2011-09-27 10:52:00,4.13,,United Kingdom
539663,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,2010-12-21 10:26:00,2.95,17961.0,United Kingdom
565838,23091,ZINC HERB GARDEN CONTAINER,3,2011-09-07 11:43:00,6.25,15071.0,United Kingdom
576650,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,24,2011-11-16 10:34:00,2.08,14286.0,United Kingdom
560444,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-07-18 17:15:00,0.55,13764.0,United Kingdom
577484,22065,CHRISTMAS PUDDING TRINKET POT ,12,2011-11-20 11:52:00,0.39,13536.0,United Kingdom
542711,22082,RIBBON REEL STRIPES DESIGN ,2,2011-01-31 13:19:00,1.65,17894.0,United Kingdom
563909,22230,JIGSAW TREE WITH WATERING CAN,2,2011-08-21 12:36:00,0.29,15701.0,United Kingdom
545797,22386,JUMBO BAG PINK POLKADOT,3,2011-03-07 12:17:00,1.95,16225.0,United Kingdom
567160,21218,RED SPOTTY BISCUIT TIN,1,2011-09-18 10:35:00,3.75,14562.0,United Kingdom
545235,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-01 10:31:00,0.55,12683.0,France
569136,23035,DRAWER KNOB CERAMIC IVORY,6,2011-09-30 14:41:00,1.45,15834.0,United Kingdom
548612,21937,STRAWBERRY   PICNIC BAG,2,2011-04-01 11:34:00,2.95,13137.0,United Kingdom
572066,23298,SPOTTY BUNTING,18,2011-10-20 13:07:00,4.95,15159.0,United Kingdom
564554,84251B,"GREETING CARD, STICKY GORDON",12,2011-08-25 19:39:00,0.19,17189.0,United Kingdom
578834,85152,HAND OVER THE CHOCOLATE   SIGN ,5,2011-11-25 15:32:00,2.1,18109.0,United Kingdom
563237,51014L,"FEATHER PEN,LIGHT PINK",24,2011-08-15 09:57:00,0.39,14321.0,United Kingdom
559289,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-07-07 12:22:00,1.25,15719.0,United Kingdom
556580,22652,TRAVEL SEWING KIT,10,2011-06-13 14:20:00,1.65,17719.0,United Kingdom
569129,22381,TOY TIDY PINK POLKADOT,3,2011-09-30 13:40:00,2.1,15034.0,United Kingdom
575563,22588,CARD HOLDER GINGHAM HEART,6,2011-11-10 11:22:00,2.89,17521.0,United Kingdom
554514,23163,REGENCY SUGAR TONGS,2,2011-05-24 15:58:00,4.96,,United Kingdom
557858,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-06-23 11:51:00,4.95,14159.0,United Kingdom
573867,22610,PENS ASSORTED FUNNY FACE,36,2011-11-01 12:12:00,0.19,12674.0,France
566917,22865,HAND WARMER OWL DESIGN,12,2011-09-15 14:37:00,2.1,18259.0,United Kingdom
549446,48194,DOORMAT HEARTS,2,2011-04-08 13:14:00,7.95,17054.0,United Kingdom
568083,21506,"FANCY FONT BIRTHDAY CARD, ",24,2011-09-23 14:38:00,0.42,15903.0,United Kingdom
569897,22763,KEY CABINET MA CAMPAGNE,1,2011-10-06 16:01:00,9.95,17813.0,United Kingdom
541859,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-01-23 15:34:00,3.75,14606.0,United Kingdom
552668,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2011-05-10 15:05:00,4.13,,United Kingdom
557484,21069,VINTAGE BILLBOARD TEA MUG,6,2011-06-20 14:36:00,1.25,14796.0,United Kingdom
552273,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-05-08 12:26:00,2.08,13021.0,United Kingdom
551810,20711,JUMBO BAG TOYS ,1,2011-05-04 11:32:00,2.08,15719.0,United Kingdom
542122,21880,RED RETROSPOT TAPE,24,2011-01-25 14:36:00,0.19,17082.0,United Kingdom
541869,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,2011-01-24 09:35:00,2.46,,United Kingdom
551161,22494,EMERGENCY FIRST AID TIN ,12,2011-04-26 15:26:00,1.25,18183.0,United Kingdom
541115,21786,POLKADOT RAIN HAT ,24,2011-01-13 15:34:00,0.42,12578.0,Italy
566304,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-09-12 09:03:00,0.85,18158.0,United Kingdom
552710,22501,PICNIC BASKET WICKER LARGE,16,2011-05-11 07:35:00,8.5,13098.0,United Kingdom
541789,22767,TRIPLE PHOTO FRAME CORNICE ,6,2011-01-21 13:07:00,8.5,14088.0,United Kingdom
542401,21039,RED RETROSPOT SHOPPING BAG,1,2011-01-27 15:51:00,2.55,14541.0,United Kingdom
562153,23191,BUNDLE OF 3 RETRO NOTE BOOKS,48,2011-08-03 11:21:00,1.45,14088.0,United Kingdom
564856,22325,MOBILE VINTAGE HEARTS ,3,2011-08-31 09:11:00,4.95,12477.0,Germany
579102,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2011-11-28 11:33:00,3.75,14911.0,EIRE
555124,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-05-31 15:26:00,1.45,18204.0,United Kingdom
542527,22822,CREAM WALL PLANTER HEART SHAPED,4,2011-01-28 12:48:00,5.95,17188.0,United Kingdom
577601,20978,36 PENCILS TUBE SKULLS,16,2011-11-21 08:31:00,1.25,17675.0,United Kingdom
556915,21562,HAWAIIAN GRASS SKIRT ,5,2011-06-15 13:35:00,1.25,15036.0,United Kingdom
544313,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-02-17 14:36:00,0.42,14099.0,United Kingdom
542578,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-01-28 14:57:00,1.25,13709.0,United Kingdom
548148,22315,200 RED + WHITE BENDY STRAWS,1,2011-03-29 12:31:00,1.25,17931.0,United Kingdom
566495,21967,PACK OF 12 SKULL TISSUES,2,2011-09-13 11:14:00,0.39,15529.0,United Kingdom
539053,22629,SPACEBOY LUNCH BOX ,1,2010-12-15 16:32:00,1.95,16725.0,United Kingdom
556426,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-10 13:18:00,1.65,16729.0,United Kingdom
557662,22778,GLASS CLOCHE SMALL,1,2011-06-21 17:51:00,3.95,13630.0,United Kingdom
564145,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-08-23 12:18:00,0.85,14329.0,United Kingdom
543235,21454,PAINTED PINK RABBIT ,1,2011-02-04 13:30:00,0.85,14462.0,United Kingdom
555249,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2011-06-01 14:57:00,1.25,17472.0,United Kingdom
557032,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-06-16 13:46:00,1.65,16011.0,United Kingdom
577495,22991,GIRAFFE WOODEN RULER,2,2011-11-20 12:20:00,1.95,14704.0,United Kingdom
557848,23188,VINTAGE  2 METER FOLDING RULER,12,2011-06-23 10:52:00,1.65,15220.0,United Kingdom
540154,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,2011-01-05 11:30:00,2.51,,United Kingdom
C575224,23582,VINTAGE DOILY JUMBO BAG RED ,-100,2011-11-09 11:41:00,1.79,17511.0,United Kingdom
538497,22174,PHOTO CUBE,1,2010-12-12 12:44:00,1.65,14684.0,United Kingdom
559125,23292,SPACEBOY CHILDRENS CUP,8,2011-07-06 12:32:00,1.25,13985.0,United Kingdom
578942,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-11-27 13:29:00,2.1,17288.0,United Kingdom
553738,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,2011-05-19 08:55:00,7.95,17469.0,United Kingdom
560300,21060,PARTY INVITES BALLOON GIRL,12,2011-07-18 10:29:00,0.85,14911.0,EIRE
563585,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-08-17 17:01:00,2.95,17070.0,United Kingdom
568665,22273,FELTCRAFT DOLL MOLLY,6,2011-09-28 12:52:00,2.95,13018.0,United Kingdom
547374,84461,12 PINK HEN+CHICKS IN BASKET,1,2011-03-22 13:54:00,2.55,16110.0,United Kingdom
577696,23184,BULL DOG BOTTLE OPENER,1,2011-11-21 11:57:00,4.95,16406.0,United Kingdom
576364,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-11-14 17:40:00,2.95,15009.0,United Kingdom
563019,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-08-11 12:58:00,2.1,17340.0,United Kingdom
543464,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-02-08 14:15:00,2.95,16779.0,United Kingdom
572913,22736,RIBBON REEL MAKING SNOWMEN ,4,2011-10-26 16:21:00,1.65,15993.0,United Kingdom
536987,21642,ASSORTED TUTTI FRUTTI PEN,2,2010-12-03 14:54:00,0.85,17198.0,United Kingdom
578231,22193,RED DINER WALL CLOCK,1,2011-11-23 12:05:00,8.5,14527.0,United Kingdom
556494,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-06-12 14:57:00,4.15,17802.0,United Kingdom
546670,35922,EASTER BUNNY WREATH,1,2011-03-15 15:37:00,4.95,13451.0,United Kingdom
570857,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-10-12 15:06:00,4.95,15555.0,United Kingdom
549729,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-04-11 16:17:00,2.95,13634.0,United Kingdom
566293,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-09-11 15:35:00,3.39,14533.0,United Kingdom
566304,23201,JUMBO BAG ALPHABET,10,2011-09-12 09:03:00,2.08,18158.0,United Kingdom
574182,21790,VINTAGE SNAP CARDS,24,2011-11-03 11:51:00,0.85,16841.0,United Kingdom
553537,84006,MAGIC TREE -PAPER FLOWERS,12,2011-05-17 15:25:00,0.85,14032.0,United Kingdom
574840,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-11-07 11:41:00,0.85,12748.0,United Kingdom
566735,21875,KINGS CHOICE MUG,2,2011-09-14 14:19:00,1.25,15707.0,United Kingdom
572064,23462,ROCOCO WALL MIRROR WHITE,2,2011-10-20 13:06:00,19.95,15159.0,United Kingdom
560776,22629,SPACEBOY LUNCH BOX ,12,2011-07-21 08:44:00,1.95,13995.0,United Kingdom
538397,22088,PAPER BUNTING COLOURED LACE,40,2010-12-12 11:44:00,2.55,12753.0,Japan
548016,22712,CARD DOLLY GIRL ,12,2011-03-29 11:39:00,0.42,16871.0,United Kingdom
547521,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-03-23 15:00:00,4.95,16713.0,United Kingdom
541986,22493,PAINT YOUR OWN CANVAS SET,12,2011-01-24 15:59:00,1.65,17001.0,United Kingdom
537041,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-05 10:36:00,2.95,16033.0,United Kingdom
562210,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-08-03 13:10:00,0.55,13486.0,United Kingdom
570418,23109,PACK OF SIX LED TEA LIGHTS,6,2011-10-10 13:31:00,2.89,15211.0,United Kingdom
547967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-28 15:49:00,5.79,,United Kingdom
545748,22978,PANTRY ROLLING PIN,24,2011-03-07 11:52:00,3.39,17381.0,United Kingdom
547223,85199S,SMALL HANGING IVORY/RED WOOD BIRD,5,2011-03-21 15:10:00,0.42,12867.0,United Kingdom
553540,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,2011-05-17 15:32:00,5.95,17511.0,United Kingdom
538071,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,6,2010-12-09 14:09:00,2.51,,United Kingdom
573993,22621,TRADITIONAL KNITTING NANCY,12,2011-11-02 11:23:00,1.65,16790.0,United Kingdom
575724,22207,FRYING PAN UNION FLAG,12,2011-11-10 18:37:00,4.25,14608.0,United Kingdom
546091,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-03-09 11:53:00,0.55,14936.0,Channel Islands
580632,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-12-05 12:16:00,4.15,16360.0,United Kingdom
547069,23004,TRAVEL CARD WALLET PANTRY,4,2011-03-20 13:52:00,0.42,16710.0,United Kingdom
573397,85034C,3 ROSE MORRIS BOXED CANDLES,2,2011-10-30 15:19:00,1.25,15547.0,United Kingdom
553861,22090,PAPER BUNTING RETROSPOT,6,2011-05-19 13:58:00,2.95,13591.0,United Kingdom
545658,22264,FELT FARM ANIMAL WHITE BUNNY ,1,2011-03-04 14:13:00,0.85,14670.0,United Kingdom
542541,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-01-28 14:25:00,4.96,,United Kingdom
558063,21358,TOAST ITS - HAPPY BIRTHDAY,6,2011-06-24 15:28:00,1.25,16395.0,United Kingdom
578521,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,2011-11-24 14:06:00,0.83,17812.0,United Kingdom
570637,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2011-10-11 12:34:00,2.89,12530.0,Germany
572241,22865,HAND WARMER OWL DESIGN,12,2011-10-21 15:20:00,2.1,12712.0,Germany
578270,21991,BOHEMIAN COLLAGE STATIONERY SET,6,2011-11-23 13:39:00,2.46,14096.0,United Kingdom
548858,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-04-04 13:29:00,0.85,14911.0,EIRE
569672,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2011-10-05 13:58:00,3.75,17841.0,United Kingdom
547106,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-03-21 11:24:00,1.95,15039.0,United Kingdom
556433,22356,CHARLOTTE BAG PINK POLKADOT,3,2011-06-10 14:01:00,2.46,,United Kingdom
551584,22379,RECYCLING BAG RETROSPOT ,5,2011-05-03 11:22:00,2.1,15620.0,United Kingdom
573873,23557,LANDMARK FRAME BAKER STREET ,1,2011-11-01 12:39:00,12.5,17346.0,United Kingdom
544495,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-21 11:42:00,1.65,12766.0,Portugal
573096,21915,RED  HARMONICA IN BOX ,12,2011-10-27 14:40:00,1.25,14004.0,United Kingdom
559802,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-07-12 13:48:00,4.13,,United Kingdom
C569944,22357,KINGS CHOICE BISCUIT TIN,-2,2011-10-06 18:12:00,4.25,17405.0,United Kingdom
571846,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-10-19 12:35:00,2.08,17841.0,United Kingdom
555251,21462,"NURSERY A,B,C PAINTED LETTERS",2,2011-06-01 15:12:00,6.75,13062.0,United Kingdom
537626,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2010-12-07 14:57:00,2.1,12347.0,Iceland
567379,23330,DECORATIVE WICKER HEART MEDIUM,48,2011-09-20 10:02:00,1.25,13089.0,United Kingdom
555560,22383,LUNCH BAG SUKI DESIGN ,1,2011-06-05 14:20:00,1.65,17346.0,United Kingdom
574587,23337,EGG FRYING PAN MINT ,6,2011-11-06 10:29:00,2.08,14936.0,Channel Islands
569246,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-10-03 09:57:00,4.13,14096.0,United Kingdom
552631,22728,ALARM CLOCK BAKELIKE PINK,4,2011-05-10 12:55:00,3.75,12684.0,France
543108,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2011-02-03 12:37:00,7.95,14085.0,United Kingdom
572897,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2011-10-26 14:42:00,4.13,,United Kingdom
555568,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-06-05 15:25:00,2.95,17589.0,United Kingdom
554684,22293,HANGING CHICK GREEN DECORATION,3,2011-05-25 16:28:00,1.45,16448.0,United Kingdom
560212,20702,PINK PADDED MOBILE,1,2011-07-15 14:58:00,4.25,14722.0,United Kingdom
540682,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-01-10 16:29:00,0.85,16112.0,United Kingdom
578088,20749,ASSORTED COLOUR MINI CASES,2,2011-11-22 16:47:00,7.95,16376.0,United Kingdom
546525,22499,WOODEN UNION JACK BUNTING,12,2011-03-14 12:58:00,5.95,14733.0,United Kingdom
539007,21754,HOME BUILDING BLOCK WORD,1,2010-12-15 13:00:00,5.95,17894.0,United Kingdom
576259,23521,WALL ART CAT AND BIRD ,6,2011-11-14 14:18:00,2.89,12957.0,United Kingdom
551561,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-05-03 10:49:00,3.75,17422.0,United Kingdom
575127,23333,IVORY WICKER HEART MEDIUM,12,2011-11-08 14:26:00,1.25,13695.0,United Kingdom
573323,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2011-10-30 10:54:00,0.39,15708.0,United Kingdom
568310,23427,STOOL HOME SWEET HOME ,1,2011-09-26 12:48:00,12.5,14911.0,EIRE
580644,21248,DOOR HANGER  MUM + DADS ROOM,2,2011-12-05 13:10:00,1.45,16904.0,United Kingdom
576778,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,2011-11-16 13:24:00,1.65,16085.0,United Kingdom
550515,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-04-18 17:29:00,4.95,14502.0,United Kingdom
576630,23473,WOODLAND SMALL RED FELT HEART,12,2011-11-16 08:38:00,0.83,13816.0,Germany
